frame,Hips_x,Hips_y,Hips_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,Spine_x,Spine_y,Spine_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,Spine1_x,Spine1_y,Spine1_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,RightFoot_x,RightFoot_y,RightFoot_z,Spine2_x,Spine2_y,Spine2_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightToeBase_x,RightToeBase_y,RightToeBase_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,Neck_x,Neck_y,Neck_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,Head_x,Head_y,Head_z,RightArm_x,RightArm_y,RightArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,RightHand_x,RightHand_y,RightHand_z,LeftHandIndex1_x,LeftHandIndex1_y,LeftHandIndex1_z,LeftHandMiddle1_x,LeftHandMiddle1_y,LeftHandMiddle1_z,LeftHandPinky1_x,LeftHandPinky1_y,LeftHandPinky1_z,LeftHandRing1_x,LeftHandRing1_y,LeftHandRing1_z,LeftHandThumb1_x,LeftHandThumb1_y,LeftHandThumb1_z,RightHandIndex1_x,RightHandIndex1_y,RightHandIndex1_z,RightHandMiddle1_x,RightHandMiddle1_y,RightHandMiddle1_z,RightHandPinky1_x,RightHandPinky1_y,RightHandPinky1_z,RightHandRing1_x,RightHandRing1_y,RightHandRing1_z,RightHandThumb1_x,RightHandThumb1_y,RightHandThumb1_z,LeftHandIndex2_x,LeftHandIndex2_y,LeftHandIndex2_z,LeftHandMiddle2_x,LeftHandMiddle2_y,LeftHandMiddle2_z,LeftHandPinky2_x,LeftHandPinky2_y,LeftHandPinky2_z,LeftHandRing2_x,LeftHandRing2_y,LeftHandRing2_z,LeftHandThumb2_x,LeftHandThumb2_y,LeftHandThumb2_z,RightHandIndex2_x,RightHandIndex2_y,RightHandIndex2_z,RightHandMiddle2_x,RightHandMiddle2_y,RightHandMiddle2_z,RightHandPinky2_x,RightHandPinky2_y,RightHandPinky2_z,RightHandRing2_x,RightHandRing2_y,RightHandRing2_z,RightHandThumb2_x,RightHandThumb2_y,RightHandThumb2_z,LeftHandIndex3_x,LeftHandIndex3_y,LeftHandIndex3_z,LeftHandMiddle3_x,LeftHandMiddle3_y,LeftHandMiddle3_z,LeftHandPinky3_x,LeftHandPinky3_y,LeftHandPinky3_z,LeftHandRing3_x,LeftHandRing3_y,LeftHandRing3_z,LeftHandThumb3_x,LeftHandThumb3_y,LeftHandThumb3_z,RightHandIndex3_x,RightHandIndex3_y,RightHandIndex3_z,RightHandMiddle3_x,RightHandMiddle3_y,RightHandMiddle3_z,RightHandPinky3_x,RightHandPinky3_y,RightHandPinky3_z,RightHandRing3_x,RightHandRing3_y,RightHandRing3_z,RightHandThumb3_x,RightHandThumb3_y,RightHandThumb3_z
277,0.06140619,0.9716303,0.06396566,-0.0288001,0.9210082,0.03478655,0.1234293,0.8865792,0.08565877,0.08856355,1.068502,0.04826112,-0.2406538,0.5495011,0.1530342,0.1456841,0.4686972,0.2331786,0.1356876,1.155104,0.03138671,-0.3462923,0.1245739,0.07210094,0.2112067,0.08733314,0.01285873,0.1757042,1.238441,0.01940256,-0.3723145,1.877546E-05,0.1259479,0.2073844,4.661083E-05,0.1198962,0.1828527,1.354017,-0.01636703,0.2386754,1.394509,0.008385167,0.2588091,1.326385,0.02631592,0.09787584,1.376982,-0.07958974,0.2549125,1.482855,0.04667065,0.3565183,1.286915,0.05164723,-0.1237048,1.232188,-0.1659124,0.2992564,1.106249,0.2555982,-0.008376539,1.296323,0.08476327,0.06649873,1.260627,0.2082287,-0.000544928,1.279963,0.1769939,-0.02394196,1.282683,0.1778236,-0.05841777,1.276957,0.1563058,-0.04149953,1.281399,0.1703052,0.01552299,1.279362,0.1115386,-0.01648009,1.30292,0.1956037,-0.01712427,1.305086,0.2190644,-0.005683631,1.286872,0.2540177,-0.01307683,1.299176,0.2368164,0.03662569,1.26361,0.1822826,-0.0002936609,1.244466,0.1665575,-0.0236924,1.247183,0.167397,-0.06070655,1.242606,0.1457813,-0.04128566,1.251179,0.1614201,0.01040244,1.252316,0.1430891,-0.02621757,1.267291,0.1934234,-0.02686175,1.269457,0.216884,-0.0151579,1.252206,0.2518963,-0.02197021,1.266636,0.2348251,-0.003792696,1.252804,0.1802027,0.004290484,1.256606,0.1411832,-0.01894733,1.259749,0.1411324,-0.05732873,1.251551,0.1270844,-0.03654066,1.263745,0.1351554,-0.02209467,1.244296,0.1500292,0.002158348,1.266346,0.1909395,0.002509717,1.268479,0.2143128,0.005750649,1.251509,0.250066,0.0068007,1.265677,0.2323065,-0.02526772,1.257189,0.2064074
278,0.06428519,0.9700176,0.05630938,-0.02585879,0.9198684,0.02613799,0.1269172,0.8846535,0.07478488,0.0908103,1.067498,0.0435726,-0.2353775,0.549334,0.151391,0.1437191,0.4696304,0.2308499,0.1363118,1.155677,0.03094743,-0.3469841,0.1253566,0.07354521,0.2115045,0.08734137,0.01282945,0.175081,1.240044,0.02262754,-0.3723937,4.035234E-05,0.1258979,0.2073913,5.453825E-05,0.1198559,0.1806997,1.35713,-0.008154288,0.2363903,1.397083,0.01774535,0.2573884,1.328456,0.03248231,0.09595024,1.377089,-0.0726893,0.2530522,1.483726,0.05957509,0.354784,1.28456,0.05075382,-0.1040978,1.215439,-0.179296,0.3275544,1.075394,0.2324764,0.01682609,1.281702,0.06816881,0.09992224,1.238418,0.1893586,0.03327509,1.261856,0.1585626,0.009842366,1.261222,0.1610147,-0.02495492,1.251838,0.1413809,-0.007860109,1.257879,0.1545421,0.04463748,1.266898,0.09231758,0.0185778,1.284646,0.1804355,0.01726109,1.283598,0.2039445,0.02709693,1.260415,0.2363513,0.02058725,1.275187,0.2208158,0.07096808,1.245871,0.1632701,0.03763408,1.227332,0.1459875,0.0142008,1.226695,0.1484493,-0.02326841,1.218096,0.1289464,-0.004149072,1.228487,0.1438363,0.04548411,1.237806,0.1224195,0.00793314,1.249978,0.1731017,0.006616335,1.24893,0.1966107,0.01673992,1.226684,0.2292158,0.01086529,1.243524,0.2141178,0.03035135,1.236735,0.1586241,0.03872526,1.24129,0.1211635,0.01533026,1.241142,0.1227542,-0.02246436,1.228381,0.110655,-0.003019646,1.242935,0.1181412,0.01495378,1.224961,0.130872,0.03633573,1.248484,0.1712824,0.03601552,1.247383,0.1947275,0.03766819,1.225583,0.2278752,0.03966341,1.24201,0.2122732,0.008197527,1.238168,0.1845904
279,0.06776571,0.9643256,0.04896938,-0.02238063,0.9143273,0.0185557,0.1308694,0.8789183,0.06554246,0.09380682,1.06212,0.03773295,-0.2330232,0.5479107,0.1536509,0.1429198,0.4681918,0.2329975,0.137585,1.151592,0.0285849,-0.3466132,0.1250005,0.07292186,0.2116579,0.0873149,0.01281465,0.1749266,1.236866,0.02368023,-0.3723103,1.621246E-05,0.1259236,0.2073663,2.771616E-05,0.1198338,0.1784578,1.355363,-0.001502655,0.2340688,1.394801,0.02534104,0.2562259,1.325845,0.03638565,0.09289636,1.373894,-0.06538874,0.2513095,1.479607,0.07056151,0.3534409,1.279216,0.04741487,-0.09493845,1.204391,-0.181586,0.3483114,1.051872,0.2080481,0.03197492,1.268576,0.06341504,0.1228509,1.220819,0.1784404,0.05654672,1.247654,0.1516985,0.03354378,1.24431,0.1555956,-0.001253337,1.231748,0.1378264,0.01592063,1.239221,0.1501204,0.06280506,1.25618,0.08513229,0.04297138,1.270254,0.1754383,0.04176382,1.266659,0.1987003,0.05104999,1.239746,0.2282613,0.04492154,1.256338,0.2145102,0.0939925,1.232002,0.1536083,0.06381617,1.214284,0.1374644,0.04081368,1.210936,0.141371,0.003289513,1.198849,0.1239332,0.02210949,1.210812,0.1380022,0.06886506,1.226365,0.113899,0.0311813,1.236955,0.1644322,0.02997366,1.233359,0.1876941,0.03957847,1.207346,0.2175526,0.03415345,1.225925,0.204458,0.05307756,1.224702,0.1483712,0.0616953,1.229109,0.1132161,0.03861848,1.226281,0.1162719,0.001726799,1.209772,0.1060659,0.01991419,1.226156,0.112903,0.04056858,1.209894,0.1237249,0.05951027,1.23479,0.1621891,0.0592966,1.231118,0.1853723,0.06045249,1.205751,0.2158998,0.06287684,1.223729,0.2021838,0.03113792,1.223946,0.174547
280,0.07659046,0.9463977,0.03494426,-0.01359707,0.8959162,0.005465053,0.1406406,0.8613787,0.04979366,0.1016516,1.044501,0.0241819,-0.2316032,0.5430228,0.1630137,0.1449199,0.4622213,0.2435402,0.1418943,1.136008,0.02065439,-0.3446217,0.122755,0.06880754,0.2117764,0.08730578,0.01279952,0.1760979,1.222713,0.02221072,-0.3720163,1.692772E-05,0.1260389,0.2073502,1.80006E-05,0.1198129,0.1744555,1.34324,0.009607561,0.2300333,1.381743,0.03783991,0.2549734,1.312903,0.04044991,0.08565117,1.360986,-0.04992776,0.248805,1.462624,0.08922337,0.3518249,1.264461,0.0359984,-0.09397252,1.186436,-0.171511,0.3819632,1.014597,0.1550554,0.05131832,1.23773,0.06621096,0.1577511,1.187528,0.1637918,0.09061766,1.217785,0.1492365,0.06928508,1.210098,0.1556661,0.03522176,1.192153,0.1414516,0.05227296,1.202104,0.152043,0.08644259,1.230263,0.08313205,0.0813497,1.240943,0.1757592,0.0815182,1.233356,0.1980731,0.09100484,1.201173,0.2217095,0.08506463,1.220243,0.2115616,0.1280565,1.204469,0.1436492,0.1017287,1.186986,0.1320033,0.0803986,1.179295,0.1384421,0.04363507,1.1613,0.1249192,0.06173242,1.175883,0.1373716,0.101413,1.200824,0.1088689,0.06661964,1.210803,0.1601518,0.06678812,1.203215,0.1824656,0.07667289,1.171847,0.206524,0.07161143,1.192716,0.197307,0.08647988,1.200426,0.1405194,0.09384482,1.202229,0.1092496,0.07223807,1.195073,0.11489,0.03782585,1.172532,0.1081533,0.05357188,1.191661,0.1138194,0.07801791,1.17901,0.1209269,0.09451617,1.207546,0.1553112,0.09566347,1.199844,0.1774552,0.09722819,1.169448,0.2029571,0.09989634,1.189414,0.1923991,0.06640515,1.19623,0.1678414
281,0.08273558,0.9325116,0.02702949,-0.007297374,0.8811839,-0.001443841,0.1475087,0.8480585,0.04197171,0.107004,1.030719,0.0154273,-0.2316424,0.5387423,0.1696851,0.1478747,0.4572829,0.2521551,0.1450741,1.123214,0.01467302,-0.3429597,0.1204922,0.06505094,0.2117689,0.0872792,0.01280723,0.1772636,1.210536,0.02004631,-0.3718535,-3.457069E-06,0.1261781,0.2073494,-7.688999E-06,0.1198215,0.1721306,1.331552,0.01590543,0.2277112,1.369552,0.04480663,0.2544548,1.301409,0.04176823,0.08074909,1.349723,-0.03945522,0.2474587,1.44799,0.09950359,0.3509623,1.254114,0.02776433,-0.1013746,1.174764,-0.156653,0.3993366,0.996748,0.1223027,0.05981154,1.215004,0.0728074,0.1755984,1.166835,0.1578557,0.1070238,1.196528,0.1519597,0.08698025,1.186883,0.1597535,0.05353433,1.166421,0.147626,0.07046738,1.177545,0.1571906,0.09665482,1.210182,0.08677556,0.1019245,1.220941,0.1797252,0.1034911,1.211564,0.2012919,0.1136994,1.177347,0.2215247,0.1076141,1.197317,0.2133946,0.1450392,1.186073,0.1414074,0.1192959,1.16722,0.1329998,0.09925577,1.157572,0.1408023,0.06318574,1.136811,0.1295677,0.08091521,1.152594,0.141049,0.1160105,1.18153,0.1103897,0.08519008,1.192535,0.1629307,0.08675668,1.183158,0.1844974,0.09741725,1.149709,0.2051841,0.09233021,1.171373,0.1980558,0.1032419,1.183308,0.1411009,0.1084042,1.182271,0.1113869,0.08798192,1.17315,0.1184311,0.05516026,1.147901,0.1136424,0.06964131,1.168172,0.1186778,0.0955435,1.157503,0.123518,0.1125477,1.189006,0.1557643,0.1150742,1.179505,0.1770796,0.1175755,1.147108,0.1999036,0.1200688,1.167795,0.1907897,0.08509653,1.177395,0.1694361
282,0.09284084,0.906768,0.01470985,0.003729314,0.8531629,-0.01243467,0.1593212,0.8238947,0.03094343,0.1151258,1.0052,0.001191496,-0.2312468,0.5293931,0.1795066,0.1540612,0.4482724,0.2670853,0.1494531,1.099088,0.004655888,-0.3394509,0.1151334,0.05722118,0.2116359,0.08727843,0.01283915,0.1782125,1.186952,0.01661143,-0.3716631,-4.11272E-06,0.1264767,0.2073558,-8.106232E-06,0.1198595,0.1672864,1.307119,0.02796066,0.2228979,1.344244,0.05792011,0.2524611,1.278515,0.04474736,0.0711447,1.327108,-0.01789553,0.2440196,1.418517,0.1176832,0.3481374,1.236683,0.0157165,-0.12107,1.149615,-0.1131052,0.4243379,0.9747168,0.07123195,0.07285316,1.17171,0.09221881,0.2031697,1.131285,0.1538354,0.1322654,1.155782,0.1632961,0.114511,1.143999,0.1733689,0.08175305,1.12069,0.1651247,0.09874874,1.133156,0.1727192,0.1115848,1.170151,0.1007759,0.1351155,1.18375,0.1919099,0.1398935,1.172459,0.2120393,0.1524476,1.136485,0.2272926,0.1455808,1.157151,0.222027,0.1708064,1.152151,0.1442587,0.1444319,1.128361,0.1416375,0.1266826,1.116575,0.1517184,0.09149203,1.092685,0.1447065,0.1091068,1.109812,0.1542801,0.1366694,1.1429,0.120303,0.1153053,1.157095,0.1755975,0.1200832,1.145804,0.1957269,0.1331728,1.110551,0.2114211,0.1274877,1.132807,0.2071286,0.1294439,1.149736,0.1504283,0.129244,1.14286,0.1223666,0.1109618,1.131582,0.1317712,0.08030094,1.103369,0.1305069,0.09338588,1.124819,0.1343331,0.1205951,1.116621,0.135121,0.1410885,1.154022,0.1638489,0.1467711,1.142623,0.1835661,0.152171,1.108287,0.2027642,0.1536301,1.129691,0.1952164,0.1159199,1.141433,0.1806815
283,0.09751098,0.893665,0.008472895,0.009316035,0.8384985,-0.01853635,0.1652251,0.811947,0.0254464,0.1183023,0.992337,-0.005660566,-0.2296944,0.5233877,0.1826135,0.1577166,0.4442098,0.2736314,0.1505517,1.086847,9.377673E-05,-0.3372631,0.1113166,0.05261657,0.2114692,0.08730108,0.01286443,0.1775402,1.174705,0.0156739,-0.3719524,-1.299381E-05,0.1267312,0.2073821,1.531839E-05,0.1198929,0.163889,1.293463,0.03563722,0.219602,1.330068,0.06604479,0.2503655,1.266262,0.04732823,0.06519897,1.31476,-0.003761878,0.2413072,1.402115,0.1282738,0.3454975,1.228856,0.01131075,-0.1313636,1.132288,-0.07847574,0.4361892,0.9680908,0.04724926,0.08170328,1.148457,0.1075171,0.2183597,1.113521,0.1551964,0.1475457,1.133838,0.1729888,0.1310882,1.121474,0.1844691,0.0984187,1.097262,0.1789117,0.1156483,1.110176,0.1851028,0.1210643,1.147986,0.1126439,0.1538158,1.163965,0.2012731,0.1607632,1.152275,0.2205235,0.1752851,1.116153,0.2335123,0.1676408,1.136826,0.2294937,0.1849128,1.134089,0.1494723,0.1585529,1.106925,0.150108,0.1421012,1.094557,0.1615959,0.1071341,1.069686,0.1574734,0.1250193,1.087263,0.1656232,0.1485366,1.121362,0.1296628,0.1328152,1.137394,0.1863757,0.1397626,1.125704,0.2056261,0.1548522,1.0903,0.2190175,0.1484606,1.112558,0.2158876,0.1444259,1.130865,0.1597278,0.1413246,1.121091,0.1323667,0.1242685,1.10922,0.1432321,0.09443961,1.080125,0.1444009,0.1071865,1.101927,0.1472594,0.1345849,1.094528,0.1455947,0.1573129,1.135016,0.172007,0.1651198,1.123242,0.1907533,0.172903,1.088548,0.2084301,0.1732994,1.110146,0.2013189,0.1341541,1.121627,0.1909725
284,0.1036081,0.8775965,-0.0009463271,0.01745714,0.8197738,-0.0289773,0.1735685,0.7979751,0.01686124,0.1215572,0.9768543,-0.01487154,-0.2238885,0.5134302,0.1826545,0.1643906,0.440672,0.2797928,0.1504972,1.072127,-0.005336422,-0.3327535,0.1040697,0.04537679,0.2110178,0.08729756,0.01291258,0.1750626,1.159542,0.01576474,-0.372806,0.0001842976,0.1271951,0.2073865,1.114607E-05,0.1199568,0.1583731,1.27496,0.04875693,0.2145851,1.310698,0.07927673,0.2463832,1.250519,0.05216212,0.05607026,1.298594,0.02190251,0.2372913,1.379515,0.1447214,0.3406206,1.221167,0.0073917,-0.1369317,1.099656,-0.00434865,0.4548114,0.9673602,0.01497316,0.1057744,1.117404,0.1406722,0.2478901,1.09145,0.1634243,0.1820212,1.105446,0.1943279,0.1680097,1.09304,0.2086558,0.1354062,1.068118,0.2091584,0.1531479,1.081478,0.2121032,0.1454369,1.117767,0.1390764,0.1901146,1.13812,0.2210218,0.2012291,1.126984,0.2385705,0.2200932,1.091888,0.2484118,0.2105875,1.112033,0.2460103,0.2127715,1.109906,0.1641571,0.1895941,1.078239,0.1704236,0.1755898,1.065829,0.1847581,0.1409786,1.040238,0.1870755,0.1595951,1.058315,0.1917523,0.1759601,1.092034,0.1517,0.1683649,1.110234,0.210145,0.1794793,1.099097,0.2276937,0.1989313,1.064756,0.2378289,0.1907231,1.086564,0.2360762,0.1751799,1.104276,0.1817618,0.1693153,1.091691,0.1555892,0.1545994,1.079754,0.1694032,0.1260363,1.05015,0.1761449,0.1386047,1.072239,0.1763974,0.1654841,1.065309,0.170262,0.1898527,1.109274,0.1914473,0.2017211,1.098104,0.2083399,0.2147644,1.064048,0.2240517,0.2125102,1.085591,0.2171182,0.1714963,1.094603,0.2143189
285,0.1065551,0.8750929,-0.00588476,0.02189191,0.8160114,-0.03576321,0.1776199,0.79656,0.01237788,0.1229671,0.9747652,-0.01870119,-0.2177654,0.5095208,0.1775675,0.1686931,0.4419252,0.2789059,0.1501267,1.070323,-0.007017083,-0.3276882,0.09992927,0.04183006,0.2108255,0.08730853,0.01292763,0.1738131,1.157334,0.01660532,-0.37314,0.001449347,0.1274244,0.2073897,2.18153E-05,0.119978,0.1567816,1.270844,0.0555115,0.2136633,1.306098,0.08534705,0.2452105,1.247748,0.05423518,0.05304404,1.296485,0.0374386,0.2372791,1.373733,0.1516947,0.3392321,1.222437,0.006633754,-0.1241828,1.082353,0.05334796,0.4679697,0.9756377,0.00100778,0.1329702,1.10992,0.1689539,0.2737301,1.087277,0.174386,0.2151584,1.100336,0.2135493,0.2029958,1.088755,0.2300852,0.1707193,1.064059,0.2358069,0.1886724,1.077461,0.2358942,0.1721483,1.109996,0.1625614,0.2214003,1.132591,0.237961,0.2355042,1.122849,0.2541373,0.2577884,1.089377,0.2623473,0.2467464,1.108798,0.2606665,0.2379059,1.103585,0.1794021,0.2198148,1.0719,0.1903394,0.2076599,1.060315,0.2068812,0.1736107,1.035055,0.214679,0.1926366,1.053252,0.2161344,0.2040018,1.084787,0.1727142,0.2002451,1.103031,0.2310577,0.214349,1.093289,0.247234,0.2372051,1.060616,0.2556305,0.227425,1.0818,0.2543615,0.2035095,1.096384,0.2022011,0.1978764,1.084678,0.1773902,0.1849518,1.073541,0.1934776,0.1574456,1.04447,0.2051375,0.1699284,1.066478,0.2027309,0.1958761,1.059104,0.1937584,0.219005,1.10264,0.2096062,0.2337672,1.092884,0.2250299,0.2510281,1.060327,0.2398242,0.2464461,1.081403,0.2326114,0.2049317,1.087796,0.2352361
286,0.1077663,0.8791915,-0.007857165,0.02405122,0.819701,-0.03954111,0.1791508,0.8010653,0.01089658,0.123593,0.9790888,-0.0196146,-0.2145433,0.5102595,0.1706985,0.1701213,0.4448054,0.2752447,0.1498834,1.074789,-0.007139209,-0.3255019,0.09889656,0.04130909,0.2108423,0.0873093,0.01292609,0.1734029,1.1617,0.01701466,-0.3732332,0.0020383,0.127511,0.2073812,2.318621E-05,0.1199762,0.1569816,1.274818,0.05730135,0.214403,1.309902,0.08628986,0.2454043,1.251899,0.05400503,0.05295327,1.302222,0.04415921,0.2386537,1.377662,0.1522806,0.3397588,1.227638,0.006515329,-0.1072601,1.079344,0.09076799,0.4767561,0.9854224,-0.002327607,0.1550344,1.114852,0.1917291,0.2930875,1.092056,0.1851491,0.2399756,1.106929,0.231197,0.2288868,1.096361,0.2491094,0.1969331,1.0723,0.2582979,0.2149242,1.085525,0.2564628,0.1936953,1.114231,0.1827433,0.2443806,1.137702,0.251313,0.2603128,1.129332,0.2665319,0.2848507,1.097301,0.2740331,0.2727622,1.116107,0.272579,0.2570841,1.106925,0.1927097,0.24291,1.077249,0.2093001,0.2318293,1.066677,0.2272179,0.1982431,1.04218,0.2386237,0.2174223,1.060257,0.2378209,0.2260206,1.089316,0.1920976,0.2241797,1.106936,0.2475206,0.240112,1.098566,0.2627396,0.2651959,1.067366,0.2703432,0.2543125,1.088008,0.2691154,0.2252193,1.09918,0.2187751,0.2202222,1.089513,0.1971708,0.2083455,1.079371,0.214663,0.1815258,1.051216,0.2296863,0.1939384,1.07295,0.2252659,0.2191854,1.064871,0.214995,0.2409791,1.106453,0.2245033,0.2575008,1.098066,0.2389146,0.2775744,1.06701,0.2533832,0.2713459,1.087519,0.2457776,0.2299586,1.092128,0.2518645
287,0.1080097,0.8973421,-0.007758281,0.02586964,0.8378681,-0.04335371,0.1791247,0.8193392,0.01247343,0.1236591,0.997486,-0.01748009,-0.2131829,0.5189672,0.1516799,0.1673217,0.4532092,0.2628577,0.1489845,1.093538,-0.00573144,-0.3275417,0.1019793,0.04530331,0.2111079,0.08731645,0.01290194,0.1728014,1.180875,0.01651887,-0.3733518,0.0008692741,0.1275761,0.2073912,3.182888E-05,0.1199447,0.1584781,1.295494,0.05320107,0.2167422,1.330683,0.08032172,0.2465207,1.271195,0.04962535,0.05504974,1.326694,0.04455866,0.2417275,1.400657,0.1436747,0.3424208,1.24513,0.006377516,-0.07194091,1.098702,0.1415531,0.4895204,1.00875,0.007481174,0.1912164,1.142776,0.2367268,0.3249213,1.115752,0.2117112,0.278048,1.137309,0.2723059,0.267784,1.129003,0.2918291,0.2359914,1.106802,0.3052728,0.2540691,1.119345,0.3010525,0.2293127,1.140321,0.2258438,0.2805821,1.164136,0.2789913,0.2988244,1.15851,0.2928138,0.3266743,1.129254,0.3000875,0.3129606,1.146895,0.2984447,0.2889208,1.128653,0.2222965,0.2792946,1.105364,0.2536792,0.2690391,1.097055,0.2732077,0.2357307,1.074698,0.2889861,0.2551304,1.092148,0.2851947,0.2616893,1.115859,0.2361668,0.262736,1.131762,0.2805342,0.2809782,1.126135,0.2943568,0.3093104,1.097754,0.3015886,0.2966614,1.117326,0.2998539,0.2610712,1.121264,0.2527032,0.256181,1.116736,0.2414854,0.2451145,1.108826,0.260586,0.2186996,1.083077,0.2800011,0.2312058,1.103919,0.2725729,0.2557177,1.094211,0.261939,0.2767229,1.130198,0.2557517,0.2954559,1.124516,0.2687047,0.3196165,1.096602,0.2833278,0.310843,1.11574,0.2747263,0.2702056,1.117921,0.2854519
288,0.1072174,0.9114725,-0.00586187,0.02598798,0.8523326,-0.04401213,0.1777756,0.8332714,0.0155219,0.1231359,1.011685,-0.01436163,-0.2130205,0.5257314,0.1378908,0.1629976,0.4589526,0.2533238,0.1481548,1.107998,-0.00420417,-0.3292558,0.1051407,0.04920156,0.2111953,0.08727998,0.01288856,0.1723314,1.195802,0.01569859,-0.3732103,0.0001783371,0.1275693,0.2073595,-6.914139E-06,0.1199252,0.1594675,1.311982,0.0477123,0.2180573,1.347357,0.07387277,0.2471588,1.286268,0.04578213,0.05673402,1.345404,0.0390858,0.2430946,1.419296,0.134964,0.3441792,1.257878,0.006697089,-0.0538127,1.120687,0.1607285,0.4944624,1.02402,0.02220631,0.206288,1.164185,0.2642076,0.3393612,1.135277,0.2315332,0.2927974,1.159851,0.3007156,0.2823063,1.152748,0.3205902,0.2501891,1.131648,0.3350002,0.2684256,1.143756,0.3302295,0.244435,1.160749,0.2537772,0.2956294,1.185353,0.2979677,0.3146166,1.181221,0.3113062,0.3439526,1.153554,0.3189437,0.3294438,1.170509,0.3169497,0.3032784,1.147251,0.2428978,0.2938493,1.126906,0.2839078,0.2833666,1.1198,0.3037878,0.2497151,1.09869,0.3205256,0.2693211,1.115708,0.3159201,0.2764812,1.136581,0.2657004,0.2792571,1.152408,0.3019174,0.2982443,1.148276,0.315256,0.3280228,1.1215,0.3227867,0.3144907,1.14042,0.320557,0.2769674,1.140376,0.2747602,0.2709437,1.137808,0.2709185,0.2596574,1.131086,0.2903429,0.2328374,1.106723,0.3109545,0.2456118,1.126993,0.3024751,0.2700989,1.116464,0.292591,0.2923289,1.150089,0.2766984,0.3117748,1.145876,0.2891521,0.3376546,1.119791,0.3042043,0.3277445,1.138068,0.2949869,0.2874963,1.139166,0.3072375
289,0.1042476,0.9396688,0.0004476826,0.02480391,0.8818866,-0.04315393,0.1729349,0.8605164,0.02428235,0.121358,1.039876,-0.005381297,-0.2094279,0.5363977,0.1073615,0.1528299,0.4696771,0.2333831,0.1465449,1.136507,0.0003955825,-0.3307605,0.1109536,0.05687836,0.2113366,0.08728838,0.01286453,0.1719249,1.225058,0.01470649,-0.37297,-1.066923E-05,0.1275598,0.2073597,1.192093E-06,0.1198961,0.1624445,1.344103,0.0353584,0.2214135,1.37969,0.06035239,0.2490951,1.315257,0.03914069,0.06141746,1.381348,0.02303144,0.2459988,1.455524,0.1167365,0.3479802,1.281693,0.01012721,-0.02554198,1.172469,0.1852741,0.4975801,1.054531,0.06956121,0.2209089,1.204201,0.3213161,0.3572473,1.176846,0.2830984,0.3046704,1.201273,0.363871,0.2927222,1.195911,0.3834668,0.2592598,1.176532,0.3972185,0.278035,1.187928,0.392794,0.2595831,1.19933,0.3138082,0.3112572,1.228209,0.3469758,0.3307772,1.226462,0.3600688,0.3622724,1.201659,0.3688584,0.346486,1.217309,0.3660597,0.3206088,1.18691,0.2945368,0.3061216,1.16711,0.3497386,0.2941813,1.161745,0.3693406,0.2590328,1.142562,0.3853037,0.2792705,1.158842,0.3807622,0.2902246,1.175631,0.3297021,0.2975063,1.194516,0.3536583,0.3170263,1.192769,0.3667514,0.3488932,1.168877,0.3753604,0.333927,1.186536,0.3721631,0.2955645,1.180422,0.3274831,0.2843791,1.177351,0.334421,0.2716759,1.172346,0.3534856,0.2430121,1.150108,0.3740171,0.2567651,1.169443,0.3649071,0.2816214,1.157771,0.3575512,0.3101857,1.191358,0.3283303,0.3301505,1.1895,0.3405346,0.3582358,1.16655,0.3566976,0.3467829,1.183334,0.3464823,0.3068318,1.182336,0.3596774
